psraid;usr_r;sex;q10c;q14a;q14b;q14c;q14d;q14e;q14g;q14h;q17a;q17b;q17c;q17d;q17e;q17f;q17g;q18;q20;q22a;q22b;q22c;q22d;q22e;q24;q25;q26;q29;age;mar;educ;empl;inc;mobileprice
201426;2;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;2; ;1;2;2;2;1;2; ; ; ;64;1;5;2; ;211,2
201427;3;2;1;2;2;1;1;2;2;2; ; ; ; ; ; ; ;5; ;1;1;1;2;1;2;2; ; ;20;6;3;2;1;211,2
201428;2;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;5; ;1;1;2;2;1;2;2; ; ;52;1;5;4; ;211,3
201429;2;1;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;5;5;1;1;2;1;1;2; ; ; ;48;3;6;1; ;211,4
201431;2;1;1;2;1;2;2;2;2;2; ; ; ; ; ; ; ;10;15;1;2;1;2;1;2;2; ; ;35;1;6;1;7;211,4
201439;1;1;1;2;1;2;2;2;1;2; ; ; ; ; ; ; ;2;5;1;1;2;1;1;2;2; ; ;35;3;3;4;2;211,4
201446; ;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;10; ;1;1;1;2;1;2;2; ; ;49;7;2;4; ;211,4
201451; ;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;5; ;1;1;1;2;1;2;2; ; ;60;3;7;4; ;211,4
201458;3;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;5; ;1;1;2;2;1;2;1; ; ;70;1;7;3;9;211,5
201461;3;1;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;6; ;1;1;2;2;1;2;2; ; ;57;1;4;1;7;211,6
201468; ;1;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;1;0;2;1;1;2;1;2;1;4; ;67;1;6;3;9;211,6
201480;1;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;90; ;1;1;1;1;2;2;2; ; ;59;6; ;4;2;211,6
201492;3;1;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;0;5;2;1;2;2;1;2;2; ; ;32;7;6;1;8;211,7
201520;3;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;1;0;1;1;2;2;1;2;2; ; ;63;1;7;3; ;211,7
201522;2;2;1;2;1;1;2;2;1;2; ; ; ; ; ; ; ;50;2;1;1;1;1;1;2;2; ; ;52;4;2;4;1;211,7
201542;3;2;1;2;1;2;2;2;2;2; ; ; ; ; ; ; ; ;500;1;1;2;2;1;2;2; ; ;46;1;5;2;7;211,7
201549;1;1;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;4;1;1;1;2;2;1;2;2; ; ;57;3;3;1;3;211,7
201561;1;2;1;2;1;2;2;2;2;2; ; ; ; ; ; ; ;8;4;1;1;2;1;1;2; ; ; ;44;1;6;2;7;212
201564;3;2;1;2;1;1;2;2;1;2; ; ; ; ; ; ; ; ;6;1;1;2;2;2;2;1;1; ;39;1;7;1;6;212
201573;2;1;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;3;0;1;1;2;2;1;2;2; ; ;23;6;5;2;7;212
201587;2;2;1;2;1;2;2;2;2;2; ; ; ; ; ; ; ;5;5;1;1;1;2;1;2;1; ; ;43;1;5;4;7;212,1
201588;2;2;1;2;1;2;2;2;1;2; ; ; ; ; ; ; ;2;10;1;1;1;1;1;1;2;1;1;28;3;5;2;2;212,1
201596; ;1;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;6;2;1;1;1;2;1;2; ; ; ;64;1;7;3; ;212,2
201610;3;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;5; ;1;1;2;2;1;2; ; ; ;55;3;3;1;2;212,2
201628;3;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;10;35;1;1;2;2;1;2;2; ; ;23;6;6;1;6;212,3
201635;3;2;1;2;1;1;2;2;1;2; ; ; ; ; ; ; ;6;50;1;1;2;1;1;2;1;6; ;42;6;6;1;6;212,3
201637;2;1;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;10; ;1;1;1;2;1;2;2; ; ;53;3;5;1;7;212,3
201649; ;1;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;15;20;1;1;1;2;1;1;2;1;2;38;1;6;1;5;212,5
201654;2;1;1;2;2;1;2;2;1;2; ; ; ; ; ; ; ;5; ;1;1;2;2;1;2;2; ; ;47;1;6;1;6;212,5
201666; ;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;20; ;1;2;1;2;1;2;2; ; ;55;5;5;4;5;212,5
201678;2;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;5; ;1;1;1;2;1;2;1;5; ;47;1;3;1; ;212,5
201680;1;1;1;2;1;1;2;2;1;2; ; ; ; ; ; ; ;3;30;1;1;1;1;1;2;2; ; ;23;6;5;2;3;212,6
201682;3;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;5; ;1;1;1;2;1;2; ; ; ;53;1;7;1; ;212,7
201686;1;2;1;2;1;1;1;2;2;2; ; ; ; ; ; ; ;15;3;1;1;1;2;1;2;2; ; ;41;3;3;1;4;212,8
201701;3;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;10; ;1;1;2;2;2;2;2; ; ;53;1;3;1;1;212,8
201707;2;1;1;2;1;1;2;2;1;2; ; ; ; ; ; ; ;1;2;2;1;1;2;1;2; ; ; ;27;6;5;1;2;212,9
201712;1;2;1;2;1;2;2;2;2;2; ; ; ; ; ; ; ;5;6;2;2;2;1;2;2;2; ; ;25;1;3;2; ;212,9
201720;1;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;4;0;1;1;1;2;3;2;2; ; ;52;1;3;1;6;213,1
201725;1;1;1;2;1;1;1;2;2;2; ; ; ; ; ; ; ;10;50;1;1;1;1;2;1;2;2;2;19;6;5;1;7;213,1
201729;2;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;2; ;1;1;3;2;1;2;2; ; ;77;1;6;3;7;213,1
201741; ;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;2;1;1;1;1;2;1;2;2; ; ;71;3;5;3;2;213,2
201749; ;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;5; ;1;1;2;2;1;2;2; ; ;70;1;5;3;9;213,4
201752;1;1;1;2;1;2;2;2;2;2; ; ; ; ; ; ; ;5;0;1;1;2;2;1;2;1;2; ;55;2;3;1;7;213,5
201757; ;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;7; ;1;1;2;2;1;2;2; ; ;61;3;3;6;1;213,6
201767;2;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;4; ;1;1;3;2;1;2;2; ; ;31;1;6;1;7;213,7
201781; ;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;4; ;1;2;2;2;2;2;2; ; ; ; ; ;4;7;213,7
201796; ;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;3;1;1;1;2;2;1;2;2; ; ;51;1;5;1;7;213,7
201802;2;2;1;2;1;2;2;2;2;2; ; ; ; ; ; ; ;50; ;1;1;2;2;2;2;2; ; ;19;6;5;1; ;213,7
201812;1;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;2;100;1;1;1;1;1;2;2; ; ;18;6;2;2; ;213,8
201817;1;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;1; ;1;1;2;2;1;2;2; ; ;70;3;3;3;3;213,9
201827;2;1;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;2; ;1;1;2;2;1;2; ; ; ;70;1;5;3;4;213,9
201829;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;2;0;1;1;1;2;1;2;2; ; ;50;3;6;1;6;213,9
201834;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;2;0;1;3;3;2;1;2; ; ; ;18;1;3;1;9;214
201836;2;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;1;1;2;1;2;2; ; ;53;1;6;1;8;214
201840;3;2;1;2;2;2;2;2;1;2; ; ; ; ; ; ; ;3; ;1;1;2;1;1;2;2; ; ;52;2;3;5;2;214
201848;3;1;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;2; ;1;1;3;2;1;2;1; ; ;65;1;5;3; ;214
201850;3;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;3; ;1;1;2;2;1;2;2; ; ;65;5;1;4; ;214,1
201858;1;1;1;2;1;2;2;2;2;2; ; ; ; ; ; ; ;3;2;1;1;2;2;1;2;1; ; ;30;6;5;1;7;214,1
201859;2;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;4; ;3;1; ;2;1;2; ; ; ;79;1;3;3; ;214,1
201863;1;2;1;2;1;1;1;2;2;2; ; ; ; ; ; ; ;10;50;1;1;2;1;1;2;2; ; ;21;6;5;1;6;214,1
201868;2;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;1;1;2;1;2;2; ; ;65;1;5;3;4;214,2
201871;2;2;1;2;1;1;1;2;2;2; ; ; ; ; ; ; ;10;5;1;1;2;2;1;2;1;3; ;54;2;5;1;6;214,3
201876;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;1;1;1;1;2;2;1;2;2; ; ;55;1;3;1;4;214,3
201886;1;1;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;3; ;1;1;1;2;1;2;2; ; ;63;3;3;1; ;214,4
201912;3;1;1;2;1;2;2;2;2;2; ; ; ; ; ; ; ;5;200;2;1;2;1;2;1;2;3;1;18;6;2;2;6;214,4
201913;2;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;2; ;1;1;3;2;1;2;1; ; ;40;7;5;7;2;214,5
201925;1;1;1;2;2;1;1;2;2;2; ; ; ; ; ; ; ;5; ;1;1;2;2;1;2; ; ; ;69;1;7;3;6;214,5
201929;3;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;2; ;1;1;2;2;1;2;2; ; ;57;1;3;1;6;214,6
201932;1;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;1; ;1;1;2;1;1;2;2; ; ;42;6;7;1;7;214,6
201933;1;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;10;0;1;1;2;2;1;2;2; ; ;54;3;5;1;2;214,6
201946;1;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;40;20;1;1;2;2;1;2;1; ; ;62;5;7;1;8;214,7
201951; ;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;10;2;1;1;2;1;2;2;2; ; ;49;1;5;2; ;214,7
201952;2;1;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;15; ;1;1;1;2;3;2; ; ; ;48;6;2;4;3;214,7
201953;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;1;1;1;1;2;2;1;2; ; ; ;47;5;5;1;6;214,7
201963;2;2;1;2;2; ;2;2;2;2; ; ; ; ; ; ; ;8; ;1;1; ;1;1;2;2; ; ;50;1;3;4;6;214,9
201966;1;2;1;2;1;1;2;2;1;2; ; ; ; ; ; ; ;6;5;1;1;1;1;1;2;2; ; ;52;7;3;2;1;214,9
201980;3;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;5; ;2;3;2;2;1;2;2; ; ;46;2;2;1; ;214,9
201984;2;1;1;2;2;2;2;2;1;2; ; ; ; ; ; ; ;1; ;1;1;1;2;1;2;2; ; ;54;1;5;1;7;214,9
201996;2;1;1;2;1;1;1;2;2;2; ; ; ; ; ; ; ;10;58;1;1;2;1;1;1;1;25;1;39;1;7;1;8;214,9
202010;1;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;8; ;1;1;1;2;1;2;2; ; ;61;1;3;1;8;215
202012;1;1;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;5; ;2;1;2;2;2;2;2; ; ;67;1;5;3;6;215,1
202015;1;1;1;2;1;2;2;2;2;2; ; ; ; ; ; ; ;5;2;1;2;1;2;1;2;2; ; ;45;3;5;1; ;215,1
202016;2;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;5; ;1;1;2;2;1;2;2; ; ;67;1;3;4; ;215,2
202018;3;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;3;0;1;1;2;2;1;2;2; ; ;34;1;3;4;1;215,2
202025;1;2;1;2;1;1;1;2;2;2; ; ; ; ; ; ; ;5;5;1;1;2;1;1;2;2; ; ;25;3;5;1;2;215,2
202026;1;1;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;1;1;1;1;2;2;1;2;2; ; ;35;6;2;4;5;215,3
202034;1;1;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;10;50;1;1;2;2;1;2;2; ; ;28;6;5;2;2;215,3
202041;2;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;10; ;1;1;1;2;1;2; ; ; ;65;1;5;3;7;215,4
202051;2;1;1;2;2;1;1;2;2;2; ; ; ; ; ; ; ;10; ;1;1;2;1;1;2; ; ; ;34;3;3;1;4;215,4
202066;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;2;3;1;1;2;2;1;2;1; ; ;52;1;3;2;8;215,4
202070;1;1;1;2;1;1;2;2;1;2; ; ; ; ; ; ; ;4;30;1;1;1;1;1;2;2; ; ;29;1;6;1;4;215,5
202074;2;2;1;2;1;2;2;2;2;2; ; ; ; ; ; ; ;3;0;2;2;2;2;1;2;2; ; ;43;6;7;1;3;215,5
202084;2;2;1;2;2;1;2;2;1;2; ; ; ; ; ; ; ;10; ;1;1;2;2;1;2;2; ; ;56;1;3;3;9;215,6
202086;3;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;3; ;1;1; ;2;1;2; ; ; ;67;1;1;6;1;215,6
202089;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;2;0;1;1;1;2;1;2;2; ; ;62;3;7;1; ;215,6
202090; ;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;5; ;1;1;2;2;1;2;2; ; ;70;1;6;3; ;215,6
202094;3;1;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;4; ;1;1;2;2;1;2;2; ; ;63;1;3;2;2;215,6
202095;2;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;6; ;1;1;1;2;1;2; ; ; ;55;1;5;1;7;215,7
202102;3;2;1;2;1;1;2;2;1;2; ; ; ; ; ; ; ;10;10;1;1;2;1;1;1;1;10;1;23;2;6;1;4;215,8
202111;1;1;1;2;1;1;2;2;1;2; ; ; ; ; ; ; ;2;5;2;1;2;2;1;2;1;3; ;21;6;5;1;1;215,9
202132;2;2;1;2;1;1;1;2;2;2; ; ; ; ; ; ; ;3;1;1;1;2;2;1;2;1; ; ;49;5;7;2; ;216,1
202141;2;1;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;1; ;1;1;2;2; ;2; ; ; ;50;3;1;1;3;216,1
202148;2;1;1;2;1;2;2;2;2;2; ; ; ; ; ; ; ;5;0;2;1;1;2;1;2; ; ; ;55;1;6;1;5;216,1
202149;2;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;10; ;1;1;1;1;1;2;2; ; ;46;6;2;4;1;216,2
202150;2;1;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;3;4;1;1;1;2;1;2;2; ; ;56;1;3;1;5;216,2
202152;1;2;1;2;2;2;2;2;1;2; ; ; ; ; ; ; ;3; ;1;1;1;1;2;2;2; ; ;52;1;7;6;2;216,3
202174;1;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;1; ;1;2;1;2;1;2;2; ; ;80;1;5;3;6;216,3
202186;2;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;1; ;1;1;1;2;1;2;2; ; ;57;7;7;4;2;216,4
202191;2;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;4; ;1;1;1;2;1;2;2; ; ;64;3;2;3;4;216,4
202192; ;2;1;2;1;1;1;2;2;2; ; ; ; ; ; ; ;10;4;1;1;2;1;1;2;2; ; ;46;1;2;2;1;216,4
202194;1;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;5; ;1;1;2;2;1;2;2; ; ;62;5;3;4;2;216,5
202195;1;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;2;0;1;1;2;2;1; ;2; ; ;65;1;7; ; ;216,5
202200;2;1;1;2;1;1;1;2;1;2; ; ; ; ; ; ; ;4;200;1;2;1;2;1;2;1;3; ;18;7;3;1;1;216,6
202210;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;10;20;1;1;2;1;1;2;1;9; ;23;1;6;2;3;216,6
202212;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;20;10;1;1;1;2;1;2;2; ; ;49;1;6;2;3;216,7
202213;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;5;1;1;1;2;2;1;2;1;1; ;58;1;3;3;5;216,8
202215;3;1;1;2;1;2;2;2;2;2; ; ; ; ; ; ; ;3;1;2;1;1;2;1;2;2; ; ;23;7;4;1;3;216,8
202218;1;1;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;1; ;1;1;2;2;1;2;2; ; ;31;1;7;1;7;216,8
202223;2;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;15; ;1;1;2;2;1;2;2; ; ;49;1;2;1;6;217
202239;1;1;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;5;1;1;1;1;2;1;1;1;10;2;33;6;6;2;4;217
202245;2;1;1;2;1;1;2;2;1;2; ; ; ; ; ; ; ;2;45;1;1;1;1;1;2;2; ; ;20;6;3;2;1;217
202257;1;1;1;2;2;2;1;2;1;2; ; ; ; ; ; ; ;3; ;1;2;2;1;2;1;2;4;2;75;4;2;3;1;217,2
202263;1;2;1;2;1;2;2;2;2;2; ; ; ; ; ; ; ;3;0;1;1;1;1;1;2; ; ; ;47;6;5;4;1;217,2
202265;2;1;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;5;5;1;1;2;2;2;1;2;1;2;50;1;6;1;6;217,3
202272;1;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;6; ;1;1;2;2;1;2;2; ; ;75;1;6;2; ;217,4
202280; ;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;2; ;1;2;1;2;1;2;2; ; ;64;1;3;3;3;217,4
202282;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;20;15;1;1;2;2;1;2;2; ; ;28;1;3;7;1;217,4
202292;3;1;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;1;1;2;2;1;2;2; ; ;62;1;5;1;6;217,4
202298;1;1;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;0; ;2;1;1;2;1;2;2; ; ;32;1;6;1;7;217,5
202302;2;1;1;2;1;1;1;2;2;2; ; ; ; ; ; ; ;5;5;2;1;1;1;2;2;2; ; ;39;1;3;1;1;217,6
202306;2;2;1;2;1;1;1;2;2;2; ; ; ; ; ; ; ;2;50;1;1;1;1;1;2;2; ; ;18;6;3;2;9;217,6
202338;2;1;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;12; ;1;1;1;2;1;2;2; ; ;62;1;3;3;6;217,6
202339;2;1;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;3; ;2;1; ;2;1;2; ; ; ;64;3;5;1;9;217,6
202344; ;2;1;2;1;1;2;2;1;2; ; ; ; ; ; ; ;5;20;1;1;1;1;1;2;2; ; ;35;1;3;4;9;217,6
202346;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;5;10;1;1;2;1;1;2;2; ; ;39;1;6;2;8;217,7
202378;2;1;1;2;2;1;2;2;1;2; ; ; ; ; ; ; ;6; ;1;1;1;2;1;2;1; ; ;42;6;2;1;7;217,7
202410; ;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;1; ;1;1;2;2;1;2;1; ; ;62;1;5;3;5;217,7
202413;1;1;1;2;2;1;1;2;1;2; ; ; ; ; ; ; ;2; ;1;1;2;1;2;2;1;1; ;60;1;6;1;7;217,8
202420;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;20;5;1;1;2;1;1;2;2; ; ;41;3;6;1;4;217,8
202430;1;1;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;3; ;1;1;2;2;1;2;2; ; ;55;1;7;2;3;217,8
202436;3;1;1;2;2;1;1;2;2;2; ; ; ; ; ; ; ;10; ;2;1;2;2;1;1;2;4;1;24;1;5;2;4;217,8
202439;1;2;1;2;1;2;2;2;2;2; ; ; ; ; ; ; ;10;400;1;1;1;1;1;2;2; ; ;24;6;3;4;2;217,9
202449;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;10;0;1;1;1;2;1;2;2; ; ;42; ;6;5; ;217,9
202453;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;6;5;1;1;1;2;1;2;2; ; ;32;3;3;1;4;217,9
202455;2;2;1;2;1;1;1;2;1;2; ; ; ; ; ; ; ;8;4;1;1;1;2;1;1;1;18;2;48;2;7;1;8;218
202456;2;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;3; ;1;1;1;2;1;2;2; ; ;60;5;3;1;1;218
202460;3;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;3;2;1;1;2;2;1;2;2; ; ;40;1;5;4;2;218,1
202462;1;1;1;2;1;1;1;2;2;2; ; ; ; ; ; ; ;6;100;1;1;1;1;1;2;2; ; ;20;6;5;2;5;218,1
202465;2;2;1;2;1;1;1;2;1;2; ; ; ; ; ; ; ;20;10;1;1;2;1;1;1;1; ;1;28;1;5;2;3;218,2
202478; ;2;1;2;2;2;2;2;2;2; ; ; ; ; ; ; ;2; ;1;1;2;1;1;2;2; ; ;46;1;6;1; ;218,3
202487;2;2;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;12; ;1;1;1;2;1;2;2; ; ;41;1;3;4;5;218,3
202491;2;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ; ; ;1;1;2;2;3;2;2; ; ;61;1;2;4; ;218,4
202500;3;2;1;2;1;1;2;2;2;2; ; ; ; ; ; ; ;36;1;1;1;1;2;1;2;2; ; ;57;2;5;2;4;218,4
202511;2;1;1;2;2;1;2;2;2;2; ; ; ; ; ; ; ;8; ;1;1;1;2;1;2;2; ; ;52;3;3;4;4;218,4
202531;2;2;1;2;1;1;2;2;1;2; ; ; ; ; ; ; ;0;4;1;1;2;2;1;2;1; ; ;22;6;5;4; ;218,4
100075;2;2;1;1;1;1;2;1;1;1;1;1;2;2;1;2;1;25;100;1;1;1;3;3;2;2; ; ;48;1;5;4;6;218,4
100107;1;2;1;1;1;2;1;1;1;1;2;1;2;2;1;2;2;30;30;1;1;2;1;1;2;2; ; ;50;1;2;4;2;218,5
100153;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;20;25;1;1;1;1;1;1;1;10;2;27;1;6;1;5;218,5
100262;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;20;20;1;1;1;1;1;1;1;5;2;28;1;3;1;6;218,7
100325;1;2;1;1;1;1;1;1;2;1;1;1;2;2;1;2;1;4;500;1;1;3;2;1;2;1;10; ;29;4;5;4;3;218,7
100351;2;1;1;2;1;1;1;1;2;1;1;1;2;2;1;2;1;9;10;1;1;2;1;1;2;2; ; ;35;3;2;6;1;218,7
100380;3;1;1;1;2;1;1;2;2;1;1;1;1;1;2;2;1;1; ;1;1;2;1;1;1;1;30;2;29;6;6;1;2;218,8
100443;2;2;1;1;1;1;1;2;1;1;1;1;1;2;1;2;1;150;50;1;1;1;2;2;1;1;50;1;37;1;6;1;7;218,8
100469;2;2;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;3;2;1;1;2;1;1;1;1;50;1;27;1;5;1;7;218,9
100486;1;2;1;2;1;1;1;2;1;1;1;1;2;2;2;1;1;10;10;1;1;1;1;1;2;1;10; ;19;1;3;1;3;219,1
100601;2;1;1;1;1;1;2;1;2;1;1;1;2;2;1;1;1;10;20;1;1;2;1;1;1;1;12;2;48;1;3;1;7;219,1
100631;2;1;1;2;1;1;1;1;1;2;1;1;2;2;1;2;2;3;500;2;2;1;1;1;2;1;10; ;18;6;3;4;3;219,1
100637;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;10;1;1;1;1;1;1;1;1;4;2;29;1;7;5;7;219,2
100733;2;2;1;1;1;1;2;2;1;1;1;1;2;2;1;2;1;10;2;1;1;2;1;1;1;1;10;2;39;1;7;4;9;219,3
100797;1;2;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;4;6;1;1;2;1;1;1;1;30;2;31;1;5;1;7;219,3
100837;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100;100;1;1;1;1;1;1;1;200;1;34;7;6;1;9;219,3
100861;3;2;1;1;1;1;2;1;2;1;2;1;2;2;1;2;2;10;10;1;1;2;2;1;2;1;15; ;53;1;5;1;6;219,3
100867;3;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;15;160;1;2;1;1;1;1;1;21;1;43;1; ;1;1;219,3
100904;2;1;1;1;1;1;2;2;1;1;1;1;1;2;1;2;1;15;65;1;1;1;1;1;1;1;8;1;29;2;6;4;8;219,4
101134;2;2;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1; ;100;1;1;1;1;1;1;2;5;1;18;6;3;1;9;219,4
101201;2;2;1;1;1;1;1;2;1;1;2;1;2;2;1;2;2;10;50;1;1;2;1;1;1;1;25;2;20;2;3;2;1;219,4
101204;2;1;1;1;1;1;2;2;1;1;1;1;2;1;1;2;2;100;7;1;1;2;1;1;2;1;4; ;29;2;5;1;4;219,5
101251;3;2;1;1;1;1;1;2;1;1;1;1;2;2;1;2;1;10;100;1;1;2;2;1;1;1;30;2;41;6;5;2; ;219,5
101302;2;2;1;1;1;1;2;1;2;1;1;1;1;2;1;1;2;10;7;1;1;1;1;1;2; ; ; ;45;1;6;1;8;219,6
101362;1;1;1;2;1;1;1;1;1;1;1;1;2;2;1;1;2;20;73;1;1;1;2;2;1;2;10;2;23;4;2;1;7;219,6
101489;2;1;1;1;2;1;2;2;2;1;2;1;1;2;2;2;2;20; ;1;1;2;2;3;2; ; ; ; ;1;5;5; ;219,7
101559;1;1;1;2;1;1;1;1;1;1;2;1;2;2;1;1;1; ;500;1;1;1;1;1;1;1;1;2;21;6;3;4;3;219,8
101648;3;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;2;25;3;1;1;2;1;1;2;1;12; ; ;1;6;1;6;219,9
101655;3;1;1;2;1;1;2;1;2;2;1;1;2;2;2;2;2;25;1;1;1;1;2;2;2;2; ; ;49;3;3;1; ;219,9
101775;3;1;1;2;1;2;1;2;1;1;2;1;1;2;2;2;2;10;20;1;1;2;1;1;2;2; ; ;35;1;3;2;3;219,9
101852;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;10;50;1;1;1;1;1;1;1;15;1;26;6;3;4;2;220,1
101897;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;2;2; ; ;2;1;2;1;3;1;1; ;1;24;6;5;1; ;220,1
101934;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;10;200;1;1;2;1;1;1;1;5;2;21;6;4;1;6;220,2
102107;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;3;6;1;1;2;1;1;1;1;60;1;31;3;6;1;6;220,3
102137;2;1;1;1;1;1;2;2;2;1;1;1;2;2;1;2;2;20;1;1;1;2;2;1;2;1; ; ;43;6;5;3;3;220,3
